0.5,604.2
1.0,517.3
1.5,519.3
2.0,458.4
2.5,471.9
3.0,473.5
3.5,450.3
4.0,451.9
4.5,451.7
5.0,457.1
5.5,464.5
6.0,461.8
6.5,495.9
7.0,469.7
7.5,450.8
8.0,438.9
8.5,441.8
9.0,441.1
9.5,450.4
10.0,441.6
10.5,496.2
11.0,450.3
11.5,442.2
12.0,445.1
12.5,442.3
13.0,495.1
13.5,473.4
14.0,491.1
14.5,501.1
15.0,466.9
15.5,502.8
16.0,498.1
16.5,487.3
17.0,496.5
17.5,492.0
18.0,478.3
18.5,496.9
19.0,489.0
19.5,468.3
20.0,510.9
