0.5,287.3
1.0,258.2
1.5,258.8
2.0,251.2
2.5,251.5
3.0,250.3
3.5,235.5
4.0,234.9
4.5,234.6
5.0,227.4
5.5,227.8
6.0,227.9
6.5,234.9
7.0,236.1
7.5,235.4
8.0,232.6
8.5,231.7
9.0,232.7
9.5,231.6
10.0,236.8
10.5,240.5
11.0,248.8
11.5,250.4
12.0,275.6
12.5,242.8
13.0,252.5
13.5,253.9
14.0,252.1
14.5,251.2
15.0,250.1
15.5,251.0
16.0,250.1
16.5,248.8
17.0,257.3
17.5,250.6
18.0,262.2
18.5,266.5
19.0,251.3
19.5,252.6
20.0,251.0
