0.5,118.9
1.0,82.7
1.5,83.8
2.0,77.8
2.5,77.1
3.0,76.9
3.5,72.2
4.0,65.7
4.5,57.1
5.0,55.2
5.5,53.8
6.0,53.8
6.5,53.7
7.0,53.3
7.5,54.0
8.0,53.1
8.5,52.9
9.0,53.2
9.5,53.2
10.0,53.6
10.5,52.8
11.0,53.0
11.5,53.9
12.0,53.0
12.5,52.7
13.0,52.3
13.5,52.7
14.0,55.7
14.5,91.0
15.0,62.5
15.5,58.8
16.0,56.8
16.5,52.2
17.0,54.8
17.5,52.9
18.0,54.3
18.5,53.4
19.0,52.7
19.5,52.4
20.0,175.4
