0.5,98.0
1.0,87.0
1.5,74.9
2.0,67.6
2.5,74.9
3.0,68.8
3.5,67.4
4.0,55.9
4.5,53.0
5.0,52.6
5.5,54.4
6.0,53.7
6.5,53.0
7.0,52.9
7.5,52.8
8.0,52.7
8.5,52.8
9.0,52.8
9.5,52.7
10.0,52.7
10.5,52.4
11.0,52.3
11.5,51.9
12.0,52.6
12.5,52.2
13.0,51.7
13.5,53.4
14.0,52.0
14.5,51.5
15.0,51.5
15.5,51.7
16.0,51.6
16.5,53.8
17.0,52.9
17.5,51.0
18.0,52.7
18.5,52.1
19.0,51.7
19.5,51.3
20.0,51.9
