0.5,611.6
1.0,431.3
1.5,630.9
2.0,370.0
2.5,460.5
3.0,491.1
3.5,360.1
4.0,254.9
4.5,240.0
5.0,249.0
5.5,233.2
6.0,243.1
6.5,234.8
7.0,230.1
7.5,228.0
8.0,231.8
8.5,234.7
9.0,228.1
9.5,227.2
10.0,228.6
10.5,228.9
11.0,226.0
11.5,228.4
12.0,227.7
12.5,224.3
13.0,231.3
13.5,214.3
14.0,214.5
14.5,224.9
15.0,232.2
15.5,255.5
16.0,234.6
16.5,232.7
17.0,253.1
17.5,250.7
18.0,244.3
18.5,218.2
19.0,220.9
19.5,221.1
20.0,211.5
