0.5,119.7
1.0,113.0
1.5,113.2
2.0,110.5
2.5,110.5
3.0,110.6
3.5,108.7
4.0,109.0
4.5,110.0
5.0,109.5
5.5,109.2
6.0,108.8
6.5,109.2
7.0,108.8
7.5,107.6
8.0,108.0
8.5,108.8
9.0,108.5
9.5,108.8
10.0,108.7
10.5,107.1
11.0,115.2
11.5,108.5
12.0,108.7
12.5,108.0
13.0,101.7
13.5,102.8
14.0,102.2
14.5,102.3
15.0,102.8
15.5,103.9
16.0,102.2
16.5,102.7
17.0,100.8
17.5,103.9
18.0,106.9
18.5,105.4
19.0,103.6
19.5,103.0
20.0,104.9
